,Iteration,Time,Fitness,FEvals,Temperature,max_iters
324,324,0.3254185009999999,526.0,473.0,10,2850
325,325,0.3261435669999999,526.0,474.0,10,2850
326,326,0.327527197,526.0,476.0,10,2850
327,327,0.3282493879999999,526.0,477.0,10,2850
328,328,0.32898100499999994,526.0,478.0,10,2850
329,329,0.32969827900000004,526.0,479.0,10,2850
330,330,0.33039900599999994,526.0,480.0,10,2850
331,331,0.33109431599999994,526.0,481.0,10,2850
332,332,0.33178806000000005,526.0,482.0,10,2850
333,333,0.33251736099999984,526.0,483.0,10,2850
334,334,0.33321212,526.0,484.0,10,2850
335,335,0.33407208899999996,526.0,485.0,10,2850
336,336,0.33482790500000004,526.0,486.0,10,2850
337,337,0.3355452189999999,526.0,487.0,10,2850
338,338,0.33631800700000003,526.0,488.0,10,2850
339,339,0.3370727659999999,526.0,489.0,10,2850
340,340,0.337822289,526.0,490.0,10,2850
341,341,0.3386266339999999,526.0,491.0,10,2850
342,342,0.3393585429999999,526.0,492.0,10,2850
343,343,0.34006698599999985,526.0,493.0,10,2850
344,344,0.340769632,526.0,494.0,10,2850
345,345,0.342051707,519.0,496.0,10,2850
346,346,0.3427511109999999,519.0,497.0,10,2850
347,347,0.34345051800000004,519.0,498.0,10,2850
348,348,0.3441532649999999,519.0,499.0,10,2850
349,349,0.34487092499999994,519.0,500.0,10,2850
350,350,0.345656108,519.0,501.0,10,2850
351,351,0.346378447,519.0,502.0,10,2850
352,352,0.3471323719999999,519.0,503.0,10,2850
353,353,0.34783502999999993,519.0,504.0,10,2850
354,354,0.34853489399999993,519.0,505.0,10,2850
355,355,0.34934538400000004,519.0,506.0,10,2850
356,356,0.35007315699999997,519.0,507.0,10,2850
357,357,0.3507798609999999,519.0,508.0,10,2850
358,358,0.3514896029999999,519.0,509.0,10,2850
359,359,0.35228813999999997,519.0,510.0,10,2850
360,360,0.35303271199999986,519.0,511.0,10,2850
361,361,0.35382181599999996,519.0,512.0,10,2850
362,362,0.35463937599999995,519.0,513.0,10,2850
363,363,0.35596029799999984,518.0,515.0,10,2850
364,364,0.35674900499999995,518.0,516.0,10,2850
365,365,0.3580483349999999,518.0,518.0,10,2850
366,366,0.35876817000000005,518.0,519.0,10,2850
367,367,0.359478041,518.0,520.0,10,2850
368,368,0.36018670399999997,518.0,521.0,10,2850
369,369,0.36098447999999994,518.0,522.0,10,2850
370,370,0.36171602300000005,518.0,523.0,10,2850
371,371,0.36242834599999996,518.0,524.0,10,2850
372,372,0.3631735169999999,518.0,525.0,10,2850
373,373,0.363889181,518.0,526.0,10,2850
374,374,0.3645975669999999,518.0,527.0,10,2850
375,375,0.3653815629999999,518.0,528.0,10,2850
376,376,0.36620926099999984,518.0,529.0,10,2850
377,377,0.36697204299999986,518.0,530.0,10,2850
378,378,0.36773789199999984,518.0,531.0,10,2850
379,379,0.36850699399999987,518.0,532.0,10,2850
380,380,0.3692405969999999,518.0,533.0,10,2850
381,381,0.3699577299999999,518.0,534.0,10,2850
382,382,0.37066933999999985,518.0,535.0,10,2850
383,383,0.37137844099999984,518.0,536.0,10,2850
384,384,0.37208775299999997,518.0,537.0,10,2850
385,385,0.3728048989999999,518.0,538.0,10,2850
386,386,0.373517447,518.0,539.0,10,2850
387,387,0.3742277489999999,518.0,540.0,10,2850
388,388,0.3749367159999999,518.0,541.0,10,2850
389,389,0.3756469149999999,518.0,542.0,10,2850
390,390,0.37635669400000005,518.0,543.0,10,2850
391,391,0.3770989009999999,518.0,544.0,10,2850
392,392,0.3778105089999999,518.0,545.0,10,2850
393,393,0.3785588579999999,518.0,546.0,10,2850
394,394,0.37941857499999987,518.0,547.0,10,2850
395,395,0.38015885799999993,518.0,548.0,10,2850
396,396,0.3809184969999999,518.0,549.0,10,2850
397,397,0.38167342399999993,518.0,550.0,10,2850
398,398,0.3824494359999999,518.0,551.0,10,2850
399,399,0.38327171800000004,518.0,552.0,10,2850
400,400,0.3840047579999999,518.0,553.0,10,2850
401,401,0.38475227700000003,518.0,554.0,10,2850
402,402,0.38547332,518.0,555.0,10,2850
403,403,0.38632302799999985,518.0,556.0,10,2850
404,404,0.38781811499999996,518.0,558.0,10,2850
405,405,0.38856287199999984,518.0,559.0,10,2850
406,406,0.3893131109999999,518.0,560.0,10,2850
407,407,0.3901152809999999,518.0,561.0,10,2850
408,408,0.39092069799999996,518.0,562.0,10,2850
409,409,0.39167734099999985,518.0,563.0,10,2850
410,410,0.39244505399999996,518.0,564.0,10,2850
411,411,0.39317000300000005,518.0,565.0,10,2850
412,412,0.3938918739999999,518.0,566.0,10,2850
413,413,0.3946910429999999,518.0,567.0,10,2850
414,414,0.39542336499999986,518.0,568.0,10,2850
415,415,0.396143259,518.0,569.0,10,2850
416,416,0.3968622289999999,518.0,570.0,10,2850
417,417,0.397585906,518.0,571.0,10,2850
418,418,0.3983237019999999,518.0,572.0,10,2850
419,419,0.39914656400000004,518.0,573.0,10,2850
420,420,0.39992050700000004,518.0,574.0,10,2850
421,421,0.40064882599999985,518.0,575.0,10,2850
422,422,0.4013737689999999,518.0,576.0,10,2850
423,423,0.40215232700000003,518.0,577.0,10,2850
424,424,0.40290137400000003,518.0,578.0,10,2850
425,425,0.40362955199999995,518.0,579.0,10,2850
426,426,0.404350301,518.0,580.0,10,2850
427,427,0.40507145200000005,518.0,581.0,10,2850
428,428,0.4057993879999999,518.0,582.0,10,2850
429,429,0.40655427499999996,518.0,583.0,10,2850
430,430,0.407300314,518.0,584.0,10,2850
431,431,0.4080952689999999,518.0,585.0,10,2850
432,432,0.40885391999999987,518.0,586.0,10,2850
433,433,0.41016266700000004,516.0,588.0,10,2850
434,434,0.4108964559999999,516.0,589.0,10,2850
435,435,0.41162418999999995,516.0,590.0,10,2850
436,436,0.41237870799999987,516.0,591.0,10,2850
437,437,0.413221249,516.0,592.0,10,2850
438,438,0.41399556000000004,516.0,593.0,10,2850
439,439,0.41473338400000004,516.0,594.0,10,2850
440,440,0.4154648889999999,516.0,595.0,10,2850
441,441,0.41620143099999996,516.0,596.0,10,2850
442,442,0.4169696649999999,516.0,597.0,10,2850
443,443,0.4177627879999999,516.0,598.0,10,2850
444,444,0.41855967299999985,516.0,599.0,10,2850
445,445,0.419347707,516.0,600.0,10,2850
446,446,0.42028413899999983,516.0,601.0,10,2850
447,447,0.4217449149999999,515.0,603.0,10,2850
448,448,0.422505771,515.0,604.0,10,2850
449,449,0.423298054,515.0,605.0,10,2850
450,450,0.42409978299999995,515.0,606.0,10,2850
451,451,0.43174959299999993,515.0,607.0,10,2850
452,452,0.43252088600000005,515.0,608.0,10,2850
453,453,0.43328433,515.0,609.0,10,2850
454,454,0.43402030700000016,515.0,610.0,10,2850
455,455,0.43475599799999975,515.0,611.0,10,2850
456,456,0.43556774499999995,515.0,612.0,10,2850
457,457,0.43632378599999977,515.0,613.0,10,2850
458,458,0.43707959100000005,515.0,614.0,10,2850
459,459,0.43785093499999994,515.0,615.0,10,2850
460,460,0.4385949659999999,515.0,616.0,10,2850
461,461,0.439357193,515.0,617.0,10,2850
462,462,0.44012092599999986,515.0,618.0,10,2850
463,463,0.4408618019999999,515.0,619.0,10,2850
464,464,0.44159819200000006,515.0,620.0,10,2850
465,465,0.44233188999999995,515.0,621.0,10,2850
466,466,0.44306573699999974,515.0,622.0,10,2850
467,467,0.4437981850000001,515.0,623.0,10,2850
468,468,0.4445319069999998,515.0,624.0,10,2850
469,469,0.4458679350000001,510.0,626.0,10,2850
470,470,0.44660513499999976,510.0,627.0,10,2850
471,471,0.44734172699999974,510.0,628.0,10,2850
472,472,0.4480823060000001,510.0,629.0,10,2850
473,473,0.44881734100000004,510.0,630.0,10,2850
474,474,0.449557475,510.0,631.0,10,2850
475,475,0.45029350099999976,510.0,632.0,10,2850
476,476,0.45102939799999997,510.0,633.0,10,2850
477,477,0.4517685279999999,510.0,634.0,10,2850
478,478,0.4525066179999999,510.0,635.0,10,2850
479,479,0.45333805700000007,510.0,636.0,10,2850
480,480,0.45418311200000017,510.0,637.0,10,2850
481,481,0.45494677299999986,510.0,638.0,10,2850
482,482,0.4556908409999998,510.0,639.0,10,2850
483,483,0.45643094299999976,510.0,640.0,10,2850
484,484,0.457169229,510.0,641.0,10,2850
485,485,0.45799603600000016,510.0,642.0,10,2850
486,486,0.45880001800000003,510.0,643.0,10,2850
487,487,0.459562732,510.0,644.0,10,2850
488,488,0.46031409600000006,510.0,645.0,10,2850
489,489,0.4612021019999999,510.0,646.0,10,2850
490,490,0.46197113999999995,510.0,647.0,10,2850
491,491,0.4627185519999999,510.0,648.0,10,2850
492,492,0.4634631010000001,510.0,649.0,10,2850
493,493,0.4642041549999998,510.0,650.0,10,2850
494,494,0.46494220399999997,510.0,651.0,10,2850
495,495,0.465683654,510.0,652.0,10,2850
496,496,0.46705565199999977,510.0,654.0,10,2850
497,497,0.4678427829999998,510.0,655.0,10,2850
498,498,0.4686527039999999,510.0,656.0,10,2850
499,499,0.46946813200000004,510.0,657.0,10,2850
500,500,0.470234485,510.0,658.0,10,2850
501,501,0.470982354,510.0,659.0,10,2850
502,502,0.471725897,510.0,660.0,10,2850
503,503,0.47249545199999976,510.0,661.0,10,2850
504,504,0.4732380569999999,510.0,662.0,10,2850
505,505,0.47400783599999996,510.0,663.0,10,2850
506,506,0.47474956600000007,510.0,664.0,10,2850
507,507,0.47549233199999974,510.0,665.0,10,2850
508,508,0.476234026,510.0,666.0,10,2850
509,509,0.47697676199999983,510.0,667.0,10,2850
510,510,0.47772425099999993,510.0,668.0,10,2850
511,511,0.47846777799999995,510.0,669.0,10,2850
512,512,0.4792483780000001,510.0,670.0,10,2850
513,513,0.48004818100000013,510.0,671.0,10,2850
514,514,0.48088797500000013,510.0,672.0,10,2850
515,515,0.4816671080000001,510.0,673.0,10,2850
516,516,0.4824567390000001,510.0,674.0,10,2850
517,517,0.48321003799999995,510.0,675.0,10,2850
518,518,0.4839681179999997,510.0,676.0,10,2850
519,519,0.4853071549999999,506.0,678.0,10,2850
520,520,0.48613178199999996,506.0,679.0,10,2850
521,521,0.48693103300000007,506.0,680.0,10,2850
522,522,0.4876957820000001,506.0,681.0,10,2850
523,523,0.4884505050000001,506.0,682.0,10,2850
524,524,0.48920279700000013,506.0,683.0,10,2850
525,525,0.48995489400000003,506.0,684.0,10,2850
526,526,0.49070463899999983,506.0,685.0,10,2850
527,527,0.49145837800000014,506.0,686.0,10,2850
528,528,0.4922380900000001,506.0,687.0,10,2850
529,529,0.49299762800000013,506.0,688.0,10,2850
530,530,0.49375435899999975,506.0,689.0,10,2850
531,531,0.49462056199999993,506.0,690.0,10,2850
532,532,0.49540184099999984,506.0,691.0,10,2850
533,533,0.49616188799999983,506.0,692.0,10,2850
534,534,0.4969161499999999,506.0,693.0,10,2850
535,535,0.498236895,505.0,695.0,10,2850
536,536,0.49902132200000016,505.0,696.0,10,2850
537,537,0.4997868270000001,505.0,697.0,10,2850
538,538,0.5005461629999999,505.0,698.0,10,2850
539,539,0.5013013149999999,505.0,699.0,10,2850
540,540,0.5020766089999997,505.0,700.0,10,2850
541,541,0.5030723850000001,505.0,701.0,10,2850
542,542,0.5038724350000001,505.0,702.0,10,2850
